"Scientific_name","New","Common_name","Clade","Taxon_ID","Assembly_name","Accession","Genome_size_bps","Annotation_provider","Annotation_method","Annotation","Genome","RNA_Seq"
"Eilema depressum","","Moths","Lepidoptera","987419","ilEilDepe1.1","GCA_914767945.1","622006817","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eilema depressum","","Moths (alternate haplotype)","Lepidoptera","987419","ilEilDepe1.1_alternate_haplotype","GCA_914767765.1","603219367","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eilema sororculum","","Moths","Lepidoptera","987424","ilEilSoro1.1","GCA_914829495.1","729401876","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eilema sororculum","","Moths (alternate haplotype)","Lepidoptera","987424","ilEilSoro1.1_alternate_haplotype","GCA_914829255.1","720155328","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Electrophorus electricus","","Electric eel","Fish","8005","fEleEle1.pri","GCA_013358815.1","589358956","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Emmelina monodactyla","","Morning-glory plume moth (alternate haplotype)","Lepidoptera","467774","ilEmmMono1.2_alternate_haplotype","GCA_916618085.2","236902939","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Emmelina monodactyla","","Morning-glory plume moth (alternate haplotype)","Lepidoptera","467774","ilEmmMono1.1_alternate_haplotype","GCA_916618085.1","237004325","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Emmelina monodactyla","","Morning-glory plume moth","Lepidoptera","467774","ilEmmMono1.1","GCA_916618145.1","312395474","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Endotricha flammealis","","Moths","Lepidoptera","1101095","ilEndFlam1.2","GCA_905163395.2","473933762","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Endotricha flammealis","","Moths (alternate haplotype)","Lepidoptera","1101095","ilEndFlam1.1_alternate_haplotype","GCA_905160925.1","444101134","Ensembl","Braker","FASTA/GTF/GFF3/TSV","FASTA",""
"Enhydra lutris kenyoni","","Sea otter","Mammals","391180","ASM228890v2","GCA_002288905.2","2455276666","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ennomos fuscantarius","","Dusky thorn (alternate haplotype)","Lepidoptera","722662","ilEnnFusc2.1_alternate_haplotype","GCA_905220485.1","376766614","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ennomos fuscantarius","","Dusky thorn","Lepidoptera","722662","ilEnnFusc2.1","GCA_905220475.1","444910036","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ennomos fuscantarius","","Dusky thorn","Lepidoptera","722662","ilEnnFusc2.2","GCA_905220475.2","444910036","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ennomos quercinarius","","Moths","Lepidoptera","875883","ilEnnQuei1.1","GCA_910589525.1","491868579","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ennomos quercinarius","","Moths (alternate haplotype)","Lepidoptera","875883","ilEnnQuei1.1_alternate_haplotype","GCA_910589225.1","486358859","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ephestia elutella","","Moths","Lepidoptera","1373157","Eelu-V1","GCA_018467065.1","576941106","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Epicampocera succincta","","Flies","Diptera","569040","idEpiSucc1.1","GCA_932526305.1","398107694","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Epicampocera succincta","","Flies (alternate haplotype)","Diptera","569040","idEpiSucc1.1_alternate_haplotype","GCA_932527255.1","375108247","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Epinotia nisella","","Moths (alternate haplotype)","Lepidoptera","989769","ilEpiNise2.1_alternate_haplotype","GCA_932294385.1","583544975","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Epinotia nisella","","Moths","Lepidoptera","989769","ilEpiNise2.1","GCA_932294315.1","584985792","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Epistrophe grossulariae","","Flies (alternate haplotype)","Diptera","1352479","idEpiGros1.1_alternate_haplotype","GCA_929447575.1","550347648","Ensembl","Braker","FASTA/GTF/GFF3/TSV","FASTA",""
"Epistrophe grossulariae","","Flies","Diptera","1352479","idEpiGros1.1","GCA_929447395.1","556592610","Ensembl","Braker","FASTA/GTF/GFF3/TSV","FASTA",""
"Equus asinus","","Ass (Dezhou)","Mammals","9793","ASM1607732v2","GCA_016077325.2","2431907375","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Equus caballus","","Horse (thoroughbred)","Mammals","9796","EquCab3.0","GCA_002863925.1","2506966135","Ensembl","Full genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Erannis defoliaria","","Mottled umber moth","Lepidoptera","104474","ilEraDefo1.1","GCA_905404285.1","522356532","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erannis defoliaria","","Mottled umber moth (alternate haplotype)","Lepidoptera","104474","ilEraDefo1.1_alternate_haplotype","GCA_905404195.1","518526686","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia aethiops","","Scotch argus (alternate haplotype)","Lepidoptera","447833","ilEreAeth2.1_alternate_haplotype","GCA_923062935.1","419910063","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia aethiops","","Scotch argus","Lepidoptera","447833","ilEreAeth2.1","GCA_923060345.1","473453904","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia aethiops","","Scotch argus","Lepidoptera","447833","ilEreAeth2.2","GCA_923060345.2","473453904","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia aethiops","","Scotch argus (alternate haplotype)","Lepidoptera","447833","ilEreAeth2.2_alternate_haplotype","GCA_923062935.2","419910063","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia ligea","","Arran brown butterfly","Lepidoptera","111903","ilEreLige1.2","GCA_917051295.2","506382226","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erebia ligea","","Arran brown butterfly (alternate haplotype)","Lepidoptera","111903","ilEreLige1.2_alternate_haplotype","GCA_917050995.2","506812252","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalinus sepulchralis","","Flies","Diptera","2725509","idEriSepu1.1","GCA_944738645.1","376833488","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalinus sepulchralis","","Flies (alternate haplotype)","Diptera","2725509","idEriSepu1.1_alternate_haplotype","GCA_944738805.1","371787597","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis arbustorum","","Flies (alternate haplotype)","Diptera","1124515","idEriArbu1.1_alternate_haplotype","GCA_916610155.1","417549593","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis arbustorum","","Flies","Diptera","1124515","idEriArbu1.1","GCA_916610145.1","451027004","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis pertinax","","Flies (alternate haplotype)","Diptera","1572519","idEriPert2.1_alternate_haplotype","GCA_907269085.1","465923089","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis pertinax","","Flies","Diptera","1572519","idEriPert2.1","GCA_907269125.1","482075123","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis tenax","","Drone fly (alternate haplotype)","Diptera","198635","idEriTena2.1_alternate_haplotype","GCA_905231845.1","504353716","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis tenax","","Drone fly","Diptera","198635","idEriTena2.1","GCA_905231855.1","487002646","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eristalis tenax","","Drone fly","Diptera","198635","idEriTena2.2","GCA_905231855.2","487002646","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Erpetoichthys calabaricus","","Reedfish","Fish","27687","fErpCal1.1","GCA_900747795.2","3811022027","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Erynnis tages","","Moths","Lepidoptera","520884","ilEryTage1.1","GCA_905147235.1","329343411","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Erynnis tages","","Moths (alternate haplotype)","Lepidoptera","520884","ilEryTage1.1_alternate_haplotype","GCA_905147245.1","330807701","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Esox lucius","","Northern pike","Fish","8010","fEsoLuc1.pri","GCA_011004845.1","918748614","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Euclidia mi","","Moths","Lepidoptera","938167","ilEucMixx1.1","GCA_944739405.1","2285314063","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Euclidia mi","","Moths (alternate haplotype)","Lepidoptera","938167","ilEucMixx1.1_alternate_haplotype","GCA_944738845.1","2287904394","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eudyptes chrysocome","","Rockhopper penguin","Birds","79626","BGI_Echrysoc.V1","GCA_010085355.1","1231062710","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eudyptes filholi","","Southern rockhopper penguin","Birds","1419345","BGI_Echrysoc_fil.V1","GCA_010085365.1","1223976468","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eudyptes moseleyi","","Northern rockhopper penguin","Birds","2495534","BGI_Emos.V1","GCA_010082375.1","1301647863","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eudyptes pachyrhynchus","","Fiordland penguin","Birds","37080","BGI_Epac.V1","GCA_010085335.1","1295505775","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eudyptes robustus","","Snares penguin","Birds","345251","BGI_Erob.V1","GCA_010085315.1","1241676055","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eudyptes sclateri","","Erect-crested penguin","Birds","92688","BGI_Escl.V1","GCA_010078445.1","1211402317","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Eueides isabella","","Butterflies","Lepidoptera","33448","ASM1904947v1","GCA_019049475.1","440123586","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eufriesea mexicana","","Bee (0111107269)","Hymenoptera","516756","ASM148370v1","GCA_001483705.1","596278454","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Eulithis prunata","","Moths (alternate haplotype)","Lepidoptera","934839","ilEulPrun1.1_alternate_haplotype","GCA_918843955.1","199319236","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eulithis prunata","","Moths","Lepidoptera","934839","ilEulPrun1.1","GCA_918843925.1","263131874","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eumetopias jubatus","","Steller sea lion","Mammals","34886","ASM402803v1","GCA_004028035.1","2418263165","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupeodes latifasciatus","","Flies (alternate haplotype)","Diptera","1124558","idEupLati1.1_alternate_haplotype","GCA_920104105.1","784924569","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupeodes latifasciatus","","Flies","Diptera","1124558","idEupLati1.1","GCA_920104205.1","846338106","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupithecia abbreviata","","Moths","Lepidoptera","934840","ilEupAbbr2.1","GCA_943735965.1","383447363","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupithecia abbreviata","","Moths (alternate haplotype)","Lepidoptera","934840","ilEupAbbr2.1_alternate_haplotype","GCA_943735975.1","352871579","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupithecia centaureata","","Moths","Lepidoptera","934844","ilEupCent1.1","GCA_944547425.1","465578106","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupithecia centaureata","","Moths (alternate haplotype)","Lepidoptera","934844","ilEupCent1.1_alternate_haplotype","GCA_944548335.1","458027832","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Euplexia lucipara","","Moths","Lepidoptera","987933","ilEupLuci1.1","GCA_921972225.1","661810392","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Euplexia lucipara","","Moths (alternate haplotype)","Lepidoptera","987933","ilEupLuci1.1_alternate_haplotype","GCA_921956305.1","643354249","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Euproctis similis","","Moths","Lepidoptera","987935","ilEupSimi1.2","GCA_905147225.2","507633075","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Euproctis similis","","Moths","Lepidoptera","987935","ilEupSimi1.1","GCA_905147225.1","507633075","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupsilia transversa","","Satellite moth","Lepidoptera","116130","ilEupTran1.1","GCA_914767815.1","466907300","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eupsilia transversa","","Satellite moth (alternate haplotype)","Lepidoptera","116130","ilEupTran1.1_alternate_haplotype","GCA_914767805.1","428608692","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Eurytemora affinis","","Calanoid copepod (Atlantic clade)","Arthropods","88015","Eaff_2.0","GCA_000591075.2","389032277","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Euschistus heros","","Neotropical brown stinkbug","Hemiptera","437493","E_heros_v1.0_sep_2018","GCA_003667255.1","1325158962","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Exaiptasia diaphana","","Sea anemone (CC7)","Metazoa","2652724","Aiptasia_genome_1.1","GCA_001417965.1","256132296","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Fabriciana adippe","","High brown fritillary (alternate haplotype)","Lepidoptera","405009","ilFabAdip1.1_alternate_haplotype","GCA_905404255.1","452203855","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Fabriciana adippe","","High brown fritillary","Lepidoptera","405009","ilFabAdip1.1","GCA_905404265.1","484811369","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Falco cherrug","","Saker falcon","Birds","345164","F_cherrug_v1.0","GCA_000337975.1","1174811715","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Falco peregrinus","","Peregrine falcon","Birds","8954","Fperegrinus_1.0","GCA_012488915.1","1183345687","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Falco tinnunculus","","Common kestrel","Birds","100819","FalTin1.0","GCA_010332995.1","1179901403","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Felis catus","","Domestic cat","Mammals","9685","F.catus_Fca126_mat1.0","GCA_018350175.1","2425730029","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Felis catus","","Domestic cat (American shorthair)","Mammals","9685","ASM1334086v1","GCA_013340865.1","2493141643","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Felis catus x Leopardis geoffroyi","","Geoffroyi cat","Mammals","2796247","O.geoffroyi_Oge1_pat1.0","GCA_018350155.1","2426370816","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Felis catus x Prionailurus bengalensis","","Bengal (Bengal)","Mammals","2782171","Fcat_Pben_1.0_paternal_pri","GCA_016509475.1","2435702060","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Ficedula albicollis","","Collared flycatcher","Birds","59894","FicAlb1.5","GCA_000247815.2","1118343587","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Folsomia candida","","Springtail (VU population)","Arthropods","158441","ASM221717v1","GCA_002217175.1","221702752","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Fragum fragum","NEW","Bivalves","Metazoa","80821","xbFraFrag2.1","GCA_946902895.1","1153070089","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Frankliniella occidentalis","","Western flower thrips (FOCC.00)","Arthropods","133901","Focc_3.0","GCA_000697945.4","415771118","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Furcula furcula","","Moths (alternate haplotype)","Lepidoptera","987943","ilFurFurc1.2_alternate_haplotype","GCA_911728485.2","725508705","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Furcula furcula","","Moths","Lepidoptera","987943","ilFurFurc1.1","GCA_911728495.1","736105881","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Gadus morhua","","Atlantic cod","Fish","8049","gadMor3.0","GCA_902167405.1","669949713","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gadus morhua","","Atlantic cod (Celtic Sea)","Fish","8049","gadMor_Celtic","GCA_010882105.1","684268512","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Galendromus occidentalis","","Western predatory mite","Arthropods","34638","Mocc_1.0","GCA_000255335.2","151485344","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Galleria mellonella","","Greater wax moth (Carbio01_MB)","Lepidoptera","7137","ASM364042v2","GCA_003640425.2","401914826","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Gallus gallus","","Chicken (White leghorn layer)","Birds","9031","bGalGal1.pat.whiteleghornlayer.GRCg7w","GCA_016700215.2","1048336660","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Gallus gallus","","Chicken (Red Jungle fowl)","Birds","9031","GRCg6a","GCA_000002315.5","1065365425","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Gallus gallus","","Chicken (maternal broiler)","Birds","9031","bGalGal1.mat.broiler.GRCg7b","GCA_016699485.1","1053332251","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Gasterosteus aculeatus","","Three-spined stickleback (freshwater)","Fish","69293","BOT","GCA_006229185.1","427295814","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gasterosteus aculeatus","","Three-spined stickleback (marine)","Fish","69293","BAM","GCA_006232265.1","445644378","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gasterosteus aculeatus","","Three-spined stickleback (marine)","Fish","69293","SYL","GCA_006232285.1","431811987","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gibbula magus","","Gastropods (alternate haplotype)","Metazoa","703304","xgGibMagu1.1_alternate_haplotype","GCA_936439675.1","1450877392","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Gibbula magus","","Gastropods","Metazoa","703304","xgGibMagu1.1","GCA_936450465.1","1470388822","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Gigantopelta aegis","","Deep sea snail (Gae_Host)","Metazoa","1735272","Gae_host_genome","GCA_016097555.1","1149605642","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
"Glaucopsyche alexis","","Green-underside blue (alternate haplotype)","Lepidoptera","203781","ilGlaAlex1.1_alternate_haplotype","GCA_905404225.1","658797992","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Glaucopsyche alexis","","Green-underside blue","Lepidoptera","203781","ilGlaAlex1.1","GCA_905404095.1","619528502","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Globicephala melas","","Long-finned pilot whale","Mammals","9731","ASM654740v1","GCA_006547405.1","2333870982","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Glyphotaelius pellucidus","","Caddisflies","Arthropods","1271742","iiGlyPell1.1","GCA_936435175.1","1037107663","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gopherus evgoodei","","Goodes thornscrub tortoise","Reptiles","1825980","rGopEvg1_v1.p","GCA_007399415.1","2298547364","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gouania willdenowi","","Blunt-snouted clingfish","Fish","441366","fGouWil2.1","GCA_900634775.1","937150793","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Griposia aprilina","","Moths","Lepidoptera","1101106","ilGriApri1.1","GCA_916610205.1","720411482","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Griposia aprilina","","Moths (alternate haplotype)","Lepidoptera","1101106","ilGriApri1.1_alternate_haplotype","GCA_916610245.1","680809608","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnodraco acuticeps","","Ploughfish","Fish","8218","fGymAcu1.1","GCA_902827175.1","996888495","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnoscelis rufifasciata","","Moths","Lepidoptera","934940","ilGymRufi1.1","GCA_929108375.1","461994518","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnosoma rotundatum","","Flies (alternate haplotype)","Diptera","569046","idGymRotn1.1_alternate_haplotype","GCA_916610175.1","728837805","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnosoma rotundatum","","Flies","Diptera","569046","idGymRotn1.1","GCA_916610165.1","780496486","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnosoma rotundatum","","Flies (alternate haplotype)","Diptera","569046","idGymRotn1.2_alternate_haplotype","GCA_916610175.2","727759851","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Gymnosoma rotundatum","","Flies","Diptera","569046","idGymRotn1.2","GCA_916610165.2","779127282","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
